No solution
10.000
aero-res,array-power,bearing-res,cda,energy,energy-gained,gravitation-res,irradiance,motor-power,power-out,resistive-force,speed,time,tire-res
0.46594,525.00000,0.83333,0.05145,-19522566.46240,1966.88160,114.52929,1050.00000,509.53644,519.53644,123.17803,10.00000,18.10000,7.34947
-2.63585,524.87527,0.83333,-1.46356,-19759612.32520,-237045.86280,218.16443,1049.75054,1173.33600,1183.33600,223.69024,10.00000,18.20000,7.32833
-2.06583,524.50084,0.83333,-0.06671,-19790924.83360,-31312.50840,133.26786,1049.00168,601.48003,611.48003,139.38199,10.00000,18.30000,7.34663
-7.57605,523.87595,0.83333,-1.47516,-19995275.43160,-204350.59800,210.98824,1047.75189,1081.51650,1091.51650,211.57574,10.00000,18.40000,7.33022
-1.52332,522.99934,0.83333,-0.17623,-20048621.01280,-53345.58120,142.73838,1045.99869,661.18151,671.18151,149.39342,10.00000,18.50000,7.34503
-16.53192,521.86928,0.83333,-2.06008,-21510662.67880,-1462041.66600,538.67248,1043.73855,4573.09613,4583.09613,530.15172,10.00000,18.60000,7.17783
-4.40290,520.48345,0.83333,-1.50351,-21391634.05720,119028.62160,49.62844,1040.96690,179.84839,189.84839,53.41486,10.00000,18.70000,7.35599
-0.19831,518.83908,0.83333,-0.01704,-21636223.20520,-244589.14800,217.65550,1037.67816,1188.25338,1198.25338,225.61899,10.00000,18.80000,7.32847
-2.59530,516.93283,0.83333,-0.62557,-22588003.49920,-951780.29400,417.67348,1033.86566,3150.76698,3160.76698,423.16153,10.00000,18.90000,7.25002
-2.23976,514.76082,0.83333,-0.54537,-22580967.49360,7036.00560,112.76917,1029.52163,485.21636,495.21636,118.71246,10.00000,19.00000,7.34972
0.16353,512.31859,0.83333,0.00557,-22528646.40400,52321.08960,85.31985,1024.63718,356.98223,366.98223,93.66976,10.00000,19.10000,7.35305
-0.12417,509.60114,0.83333,-0.16511,-22794786.97720,-266140.57320,224.05149,1019.20228,1238.88051,1248.88051,232.08738,10.00000,19.20000,7.32673
-2.92176,506.60285,0.83333,-1.95083,-22670176.83640,124610.14080,40.55880,1013.20570,150.46357,160.46357,45.82686,10.00000,19.30000,7.35649
0.45998,503.31749,0.83333,0.05321,-22980842.17720,-310665.34080,238.03859,1006.63497,1356.27677,1366.27677,246.65466,10.00000,19.40000,7.32276
-22.92730,499.73818,0.83333,-1.07896,-24264751.51240,-1283909.33520,508.30433,999.47635,4056.15300,4066.15300,493.40810,10.00000,19.50000,7.19774
-0.80410,495.85738,0.83333,-1.21260,-24297580.24000,-32828.72760,127.79759,991.71476,577.04829,587.04829,135.17432,10.00000,19.60000,7.34750
-6.66305,491.66687,0.83333,-1.73854,-24657237.48400,-359657.24400,260.01184,983.33374,1480.71477,1490.71477,261.49815,10.00000,19.70000,7.31603
-9.07157,487.15771,0.83333,-0.92187,-25263203.32960,-605965.84560,335.14843,974.31541,2160.39617,2170.39617,334.19867,10.00000,19.80000,7.28848
0.90229,482.32019,0.83333,0.05771,-25552494.13840,-289290.80880,227.68354,964.64037,1275.90577,1285.90577,236.74489,10.00000,19.90000,7.32573
-5.49759,477.14384,0.83333,-0.18388,-25395730.64080,156763.49760,8.24035,954.28768,31.68968,41.68968,10.93355,10.00000,20.00000,7.35746
0.27320,471.61738,0.83333,0.05678,-26042053.68520,-646323.04440,335.21996,943.23476,2256.95917,2266.95917,343.61494,10.00000,20.10000,7.28845
-2.39673,465.72868,0.83333,-1.18975,-26001602.13760,40451.54760,85.05056,931.45736,343.36327,353.36327,90.84023,10.00000,20.20000,7.35307
-12.49374,459.46474,0.83333,-1.71219,-26641484.41840,-639882.28080,345.08173,918.92947,2226.91552,2236.91552,340.70562,10.00000,20.30000,7.28430
-1.44934,452.81163,0.83333,-0.65609,-26721969.17200,-80484.75360,143.51917,905.62326,666.38039,676.38039,150.24805,10.00000,20.40000,7.34489
-0.26578,445.75453,0.83333,-0.04687,-26583857.84320,138111.32880,9.61373,891.50905,52.11195,62.11195,17.53872,10.00000,20.50000,7.35744
0.21405,438.27762,0.83333,0.05772,-27024004.00960,-440146.16640,272.56403,876.55524,1650.90586,1660.90586,280.92333,10.00000,20.60000,7.31192
1.55231,430.36414,0.83333,0.05606,-27810502.18720,-786498.17760,366.43723,860.72827,2605.08130,2615.08130,376.09778,10.00000,20.70000,7.27491
1.11712,421.99632,0.83333,0.05679,-28895562.78640,-1085060.59920,436.24422,843.99264,3426.05354,3436.05354,445.43484,10.00000,20.80000,7.24017
-1.15939,413.15545,0.83333,-0.07222,-29515463.25640,-619900.47000,323.74139,826.31090,2125.10120,2135.10120,330.70845,10.00000,20.90000,7.29312
-1.26988,403.82185,0.83333,-1.22694,-29934632.55040,-419169.29400,263.57968,807.64369,1558.18100,1568.18100,270.45801,10.00000,21.00000,7.31488
0.69303,393.97494,0.83333,0.05771,-30165219.64240,-230587.09200,194.96785,787.94988,1024.49464,1034.49464,203.82842,10.00000,21.10000,7.33421
-5.13299,383.59336,0.83333,-0.72738,-30338779.67440,-173560.03200,176.70811,767.18672,855.70456,865.70456,179.74683,10.00000,21.20000,7.33838
-0.09846,372.65507,0.83333,-0.10441,-30224291.51320,114488.16120,7.06317,745.31013,44.63240,54.63240,15.15551,10.00000,21.30000,7.35747
-2.55460,361.13754,0.83333,-0.13931,-30665721.35680,-441429.84360,267.04946,722.27507,1577.33155,1587.33155,272.64194,10.00000,21.40000,7.31375
-7.28500,349.01806,0.83333,-0.35439,-31403945.76640,-738224.40960,355.42535,698.03612,2389.64142,2399.64142,356.25351,10.00000,21.50000,7.27983
-5.55177,336.27413,0.83333,-0.24673,-32378766.86320,-974821.09680,410.91045,672.54826,3034.11051,3044.11051,413.44550,10.00000,21.60000,7.25349
-19.40171,322.88397,0.83333,-1.78218,-32740016.93080,-361250.06760,253.01599,645.76793,1316.35638,1326.35638,241.76585,10.00000,21.70000,7.31824
-0.33399,308.82727,0.83333,-0.14441,-33579201.43600,-839184.50520,370.56089,617.65454,2629.89534,2639.89534,378.33326,10.00000,21.80000,7.27303
0.36535,294.08618,0.83333,0.04699,-33926528.50720,-347327.07120,224.82645,588.17235,1248.88360,1258.88360,233.35165,10.00000,21.90000,7.32652
-1.41816,278.64661,0.83333,-0.08630,-34771767.60400,-845239.09680,370.44244,557.29321,2616.53299,2626.53299,377.13069,10.00000,22.00000,7.27308
-1.02684,262.50000,0.83333,-0.07947,-34738344.34720,33423.25680,41.07361,525.00000,159.65762,169.65762,48.23657,10.00000,22.10000,7.35647
-0.08898,245.64569,0.83333,-0.23460,-35200648.40560,-462304.05840,257.98611,491.29137,1519.82363,1529.82363,266.04714,10.00000,22.20000,7.31668
-1.71421,228.09395,0.83333,-1.94615,-35589986.75320,-389338.34760,233.24973,456.18789,1299.58936,1309.58936,239.69300,10.00000,22.30000,7.32415
-27.08443,209.87014,0.83333,-1.14426,-36083114.93680,-493128.18360,290.71520,419.74028,1569.67065,1579.67065,271.76973,10.00000,22.40000,7.30563
-1.29101,191.02005,0.83333,-1.69371,-36739324.67920,-656209.74240,311.66675,382.04010,2003.82489,2013.82489,318.50692,10.00000,22.50000,7.29785
0.70034,171.61689,0.83333,0.05407,-36717939.00160,21385.67760,23.69004,343.23377,102.21223,112.21223,32.58087,10.00000,22.60000,7.35716
-12.47205,151.77028,0.83333,-2.04737,-36797239.04200,-79300.04040,99.00024,303.54056,362.04817,372.04817,94.71302,10.00000,22.70000,7.35150
-0.21178,131.63774,0.83333,-0.42196,-38089738.03840,-1292498.99640,459.83113,263.27547,3711.91273,3721.91273,467.67970,10.00000,22.80000,7.22702
-0.04113,111.43863,0.83333,-0.13554,-39162324.14080,-1072586.10240,409.31221,222.87726,3080.84447,3090.84447,417.35872,10.00000,22.90000,7.25431
0.90961,91.47066,0.83333,0.05386,-39181849.03600,-19524.89520,32.78699,182.94131,135.70648,145.70648,41.88677,10.00000,23.00000,7.35684
-0.49917,72.12714,0.83333,-0.02986,-40607062.54360,-1425213.50760,483.28653,144.25428,4021.05355,4031.05355,490.83392,10.00000,23.10000,7.21323
-0.25222,53.91131,0.83333,-0.99500,-40678002.23200,-70939.68840,60.31325,107.82262,240.96600,250.96600,68.24963,10.00000,23.20000,7.35527
-0.03143,37.43821,0.83333,-0.01497,-40744734.73000,-66732.49800,53.40279,74.87641,212.80626,222.80626,61.56045,10.00000,23.30000,7.35576
-7.55491,23.40540,0.83333,-1.09826,-41193981.48400,-449246.75400,234.31415,46.81079,1261.31305,1271.31305,234.91641,10.00000,23.40000,7.32384
-30.34433,12.49883,0.83333,-1.74200,-41260460.42320,-66478.93920,77.41136,24.99765,187.16255,197.16255,55.25419,10.00000,23.50000,7.35383
-32.99785,5.18692,0.83333,-1.83778,-41256666.27520,3794.14800,19.15344,10.37383,-15.35238,-5.35238,-5.65380,10.00000,23.60000,7.35728
-0.04670,1.38454,0.83333,-0.01982,-43631988.81640,-2375322.54120,649.28481,2.76907,6589.50271,6599.50271,657.16641,10.00000,23.70000,7.09497
-0.25635,0.15290,0.83333,-0.05159,-44070678.17440,-438689.35800,220.34527,0.30580,1208.73445,1218.73445,228.24999,10.00000,23.80000,7.32774
-9.57627,0.00186,0.83333,-1.15745,-44136346.15600,-65667.98160,52.91263,0.00372,172.41292,182.41292,51.52548,10.00000,23.90000,7.35579
1.27411,0.00000,0.83333,0.02629,-45295382.35600,-1159036.20000,418.63548,0.00000,3209.54500,3219.54500,427.99244,10.00000,24.00000,7.24952
-12.49947,0.00000,0.83333,-1.41179,-45667193.81200,-371811.45600,207.93184,0.00000,1022.80960,1032.80960,203.59671,10.00000,24.10000,7.33101
1.47687,0.00000,0.83333,0.05301,-46330952.43760,-663758.62560,291.19538,0.00000,1833.77396,1843.77396,300.81103,10.00000,24.20000,7.30545
-34.76746,0.00186,0.83333,-1.12934,-46910024.85760,-579072.42000,301.67877,0.00372,1598.53636,1608.53636,275.04626,10.00000,24.30000,7.30162
-8.03963,0.15290,0.83333,-1.00087,-47375428.93720,-465404.07960,237.50663,0.30580,1282.94201,1292.94201,237.62325,10.00000,24.40000,7.32292
-0.23197,1.38454,0.83333,-0.01900,-47577647.57920,-202218.64200,123.03396,2.76907,553.10299,563.10299,130.98356,10.00000,24.50000,7.34824
-0.23277,5.18692,0.83333,-1.61217,-48765168.03400,-1187520.45480,427.00345,10.37383,3293.85485,3303.85485,434.84913,10.00000,24.60000,7.24512
-6.74891,12.49883,0.83333,-1.02367,-48957202.61080,-192034.57680,126.50300,24.99765,535.92821,545.92821,127.93513,10.00000,24.70000,7.34771
1.02664,23.40540,0.83333,0.02019,-49022359.51840,-65156.90760,47.83917,46.81079,194.39681,204.39681,57.05524,10.00000,24.80000,7.35610
-3.05958,37.43821,0.83333,-0.21562,-49764701.00680,-742341.48840,322.09298,74.87641,2089.49790,2099.49790,327.16050,10.00000,24.90000,7.29377
-11.54552,53.91131,0.83333,-1.98100,-51517444.11280,-1752743.10600,556.75208,107.82262,4912.64216,4922.64216,553.20530,10.00000,25.00000,7.16541
0.51828,72.12714,0.83333,0.05754,-51668941.02280,-151496.91000,109.59075,144.25428,482.95189,492.95189,118.29251,10.00000,25.10000,7.35015
-1.28670,91.47066,0.83333,-0.11952,-52321369.43320,-652428.41040,300.28834,182.94131,1893.77180,1903.77180,307.13711,10.00000,25.20000,7.30214
-10.01983,111.43863,0.83333,-1.22407,-52979533.23760,-658163.80440,312.76758,222.87726,1929.67142,1939.67142,310.87850,10.00000,25.30000,7.29742
0.06006,131.63774,0.83333,0.03007,-53127385.25560,-147852.01800,119.05099,263.27547,532.33779,542.33779,127.29321,10.00000,25.40000,7.34883
-0.92734,151.77028,0.83333,-0.30003,-53111319.96400,16065.29160,23.86170,303.54056,97.14447,107.14447,31.12484,10.00000,25.50000,7.35715
-3.28159,171.61689,0.83333,-1.47725,-53803699.61560,-692379.65160,321.85404,343.23377,2084.89370,2094.89370,326.69965,10.00000,25.60000,7.29387
-0.00705,191.02005,0.83333,-0.00385,-53848396.15720,-44696.54160,74.52157,382.04010,305.17711,315.17711,82.70195,10.00000,25.70000,7.35410
0.09648,209.87014,0.83333,0.04434,-54690555.27040,-842159.11320,361.90703,419.74028,2539.20101,2549.20101,370.11379,10.00000,25.80000,7.27695
0.20192,228.09395,0.83333,0.04885,-56707768.23640,-2017212.96600,603.20491,456.18789,5821.46330,5831.46330,611.37165,10.00000,25.90000,7.13149
-0.09121,245.64569,0.83333,-0.10092,-56866034.01760,-158265.78120,143.61677,491.29137,675.27286,685.27286,151.70376,10.00000,26.00000,7.34487
-14.82349,262.50000,0.83333,-1.66812,-57019078.98880,-153044.97120,158.73561,525.00000,677.62492,687.62492,152.08752,10.00000,26.10000,7.34207
-5.42710,278.64661,0.83333,-0.14137,-58036298.34400,-1017219.35520,415.81931,557.29321,3094.25593,3104.25593,418.47652,10.00000,26.20000,7.25098
-2.20374,294.08618,0.83333,-0.40592,-58183145.06200,-146846.71800,148.44692,588.17235,691.99373,701.99373,154.42052,10.00000,26.30000,7.34401
-0.07373,308.82727,0.83333,-0.03113,-58091360.61040,91784.45160,6.79340,617.65454,43.87046,53.87046,14.91047,10.00000,26.40000,7.35747
-4.03950,322.88397,0.83333,-0.57275,-59262177.08680,-1170816.47640,452.34020,645.76793,3565.15196,3575.15196,456.36530,10.00000,26.50000,7.23127
-5.82185,336.27413,0.83333,-0.26915,-59348044.03120,-85866.94440,130.67949,672.54826,564.79342,574.79342,133.03802,10.00000,26.60000,7.34705
-29.71219,349.01806,0.83333,-1.04212,-59930419.49800,-582375.46680,335.26764,698.03612,1956.72769,1966.72769,313.67721,10.00000,26.70000,7.28843
-7.38804,361.13754,0.83333,-2.07238,-60538515.98200,-608096.48400,321.47172,722.27507,2040.29444,2050.29444,322.21103,10.00000,26.80000,7.29402
-16.15713,372.65507,0.83333,-0.88494,-60424637.76880,113878.21320,23.66552,745.31013,46.32670,56.32670,15.69888,10.00000,26.90000,7.35716
-30.61281,383.59336,0.83333,-1.45532,-60558316.27720,-133678.50840,185.29479,767.18672,744.92255,754.92255,162.85178,10.00000,27.00000,7.33647
-26.48445,393.97494,0.83333,-0.66182,-62035773.09640,-1477456.81920,542.72354,787.94988,4488.02166,4498.02166,524.24751,10.00000,27.10000,7.17509
-4.71355,403.82185,0.83333,-0.14405,-62646280.02520,-610506.92880,323.76527,807.64369,2089.67443,2099.67443,327.17816,10.00000,27.20000,7.29311
-1.64861,413.15545,0.83333,-0.08696,-63051459.57520,-405179.55000,260.56641,826.31090,1528.65420,1538.65420,267.06699,10.00000,27.30000,7.31586
0.34242,421.99632,0.83333,0.02849,-63509989.99840,-458530.42320,276.29424,843.99264,1685.69194,1695.69194,284.78065,10.00000,27.40000,7.31066
-6.32027,430.36414,0.83333,-0.56105,-63418419.29680,91570.70160,48.01075,860.72827,166.00108,176.00108,49.87990,10.00000,27.50000,7.35609
-0.22988,438.27762,0.83333,-0.05436,-63576885.42880,-158466.13200,173.69026,876.55524,868.46132,878.46132,181.63274,10.00000,27.60000,7.33903
-2.00154,445.75453,0.83333,-0.18425,-63653331.08320,-76445.65440,141.05464,891.50905,648.10357,658.10357,147.23175,10.00000,27.70000,7.34532
-12.01294,452.81163,0.83333,-0.81624,-63959803.41760,-306472.33440,242.87303,905.62326,1294.12367,1304.12367,239.01475,10.00000,27.80000,7.32133
0.22837,459.46474,0.83333,0.05768,-65044219.89400,-1084416.47640,439.95854,918.92947,3461.73273,3471.73273,448.25838,10.00000,27.90000,7.23814
0.02972,465.72868,0.83333,0.02936,-66280518.55600,-1236298.66200,473.03555,931.45736,3889.89163,3899.89163,481.11795,10.00000,28.00000,7.21935
0.04661,471.61738,0.83333,0.02894,-66682251.53440,-401732.97840,264.47137,943.23476,1577.54232,1587.54232,272.66591,10.00000,28.10000,7.31460
-29.27552,477.14384,0.83333,-0.95388,-67217364.02320,-535112.48880,334.50468,954.28768,1953.56742,1963.56742,313.35123,10.00000,28.20000,7.28874
-0.69560,482.32019,0.83333,-0.12491,-67294053.13840,-76689.11520,145.86129,964.64037,685.34551,695.34551,153.34350,10.00000,28.30000,7.34448
-2.22586,487.15771,0.83333,-0.43491,-68211995.25760,-917942.11920,406.98440,974.31541,3026.99693,3036.99693,412.84736,10.00000,28.40000,7.25549
-15.21835,491.66687,0.83333,-2.14782,-68161703.00200,50292.25560,97.58122,983.33374,341.96616,351.96616,90.54787,10.00000,28.50000,7.35167
0.06506,495.85738,0.83333,0.05145,-68438023.65520,-276320.65320,225.69820,991.71476,1253.41475,1263.41475,233.92287,10.00000,28.60000,7.32628
-0.14435,499.73818,0.83333,-0.01572,-68692417.52200,-254393.86680,218.64911,999.47635,1196.38781,1206.38781,226.66629,10.00000,28.70000,7.32820
-33.29895,503.31749,0.83333,-1.95504,-69766303.26760,-1073885.74560,474.65707,1006.63497,3476.33345,3486.33345,449.40984,10.00000,28.80000,7.21839
-3.95657,506.60285,0.83333,-1.23402,-70097666.91280,-331363.64520,249.78130,1013.20570,1417.05742,1427.05742,253.97730,10.00000,28.90000,7.31924
-0.27165,509.60114,0.83333,-0.64719,-70283218.47280,-185551.56000,194.62775,1019.20228,1015.02214,1025.02214,202.52373,10.00000,29.00000,7.33430
0.26172,512.31859,0.83333,0.05772,-70419333.72040,-136115.24760,174.95591,1024.63718,880.41650,890.41650,183.38971,10.00000,29.10000,7.33875
-1.81915,514.76082,0.83333,-0.76369,-71258986.31920,-839652.59880,390.35160,1029.52163,2837.12915,2847.12915,396.62949,10.00000,29.20000,7.26371
-21.04190,516.93283,0.83333,-0.82835,-72471812.72560,-1212826.40640,493.07324,1033.86566,3875.89507,3885.89507,480.07194,10.00000,29.30000,7.20727
-5.78542,518.83908,0.83333,-1.24591,-72473330.94640,-1518.22080,121.42134,1037.67816,513.05636,523.05636,123.81773,10.00000,29.40000,7.34848
-4.93035,520.48345,0.83333,-1.25071,-73000738.93840,-527407.99200,312.40864,1040.96690,1975.50565,1985.50565,315.60918,10.00000,29.50000,7.29756
-0.40582,521.86928,0.83333,-0.92885,-72890740.70440,109998.23400,52.20190,1043.73855,206.31863,216.31863,59.98524,10.00000,29.60000,7.35583
-32.66056,522.99934,0.83333,-0.84318,-72785152.94200,105587.76240,87.69433,1045.99869,219.70000,229.70000,63.21989,10.00000,29.70000,7.35279
-0.40635,523.87595,0.83333,-0.62815,-73045421.37520,-260268.43320,224.07571,1047.75189,1236.84382,1246.84382,231.82942,10.00000,29.80000,7.32673
0.03906,524.50084,0.83333,0.04364,-73201909.61680,-156488.24160,185.10026,1049.00168,949.19040,959.19040,193.30916,10.00000,29.90000,7.33651
2.55615,524.87527,0.83333,0.05257,-73196782.77040,5126.84640,110.81328,1049.75054,500.63403,510.63403,121.55275,10.00000,30.00000,7.34999
0.48387,525.00000,0.83333,0.05619,-75367649.03200,-2170866.26160,646.18222,1050.00000,6545.18406,6555.18406,654.59694,10.00000,30.10000,7.09752
-0.99721,524.87527,0.83333,-0.45900,-75625742.91400,-258093.88200,224.02727,1049.75054,1231.80272,1241.80272,231.19013,10.00000,30.20000,7.32674
-1.65842,524.50084,0.83333,-1.89990,-75472526.02480,153216.88920,22.19422,1049.00168,88.89837,98.89837,28.72633,10.00000,30.30000,7.35720
-11.82843,523.87595,0.83333,-1.19667,-76025100.56920,-552574.54440,326.77425,1047.75189,2048.80524,2058.80524,323.07105,10.00000,30.40000,7.29190
-0.12533,522.99934,0.83333,-1.35119,-76104547.99000,-79447.42080,153.03151,1045.99869,733.68662,743.68662,161.08267,10.00000,30.50000,7.34316
-2.17204,521.86928,0.83333,-0.52539,-76449498.12160,-344950.13160,254.27088,1043.73855,1470.06409,1480.06409,260.25002,10.00000,30.60000,7.31785
-0.63524,520.48345,0.83333,-0.59220,-77295347.88640,-845849.76480,391.15391,1040.96690,2860.06613,2870.06613,398.61532,10.00000,30.70000,7.26332
-1.70531,518.83908,0.83333,-0.27992,-77268443.21440,26904.67200,102.57182,1037.67816,434.10388,444.10388,109.05090,10.00000,30.80000,7.35106
-12.60296,516.93283,0.83333,-2.05909,-77333947.71280,-65504.49840,158.34567,1033.86566,688.88977,698.88977,153.91819,10.00000,30.90000,7.34215
0.14708,514.76082,0.83333,0.05739,-78736971.82480,-1403024.11200,510.04902,1029.52163,4402.05002,4412.05002,518.22606,10.00000,31.00000,7.19663
-2.31261,512.31859,0.83333,-0.66885,-78655448.88520,81522.93960,70.35778,1024.63718,275.86598,285.86598,76.23297,10.00000,31.10000,7.35447
-1.38933,509.60114,0.83333,-0.59758,-78651020.88520,4428.00000,112.30467,1019.20228,487.30114,497.30114,119.09845,10.00000,31.20000,7.34978
-0.00084,506.60285,0.83333,-0.10589,-79582231.50640,-931210.62120,409.47676,1013.20570,3083.29902,3093.29902,417.56347,10.00000,31.30000,7.25422
0.06163,503.31749,0.83333,0.04719,-80565677.59120,-983446.08480,421.12167,1006.63497,3225.11217,3235.11217,429.26485,10.00000,31.40000,7.24822
-3.67353,499.73818,0.83333,-0.10190,-80643816.98080,-78139.38960,152.30003,999.47635,706.79204,716.79204,156.80313,10.00000,31.50000,7.34330
-1.94424,495.85738,0.83333,-0.90163,-81328251.30280,-684434.32200,349.83979,991.71476,2387.06383,2397.06383,356.01114,10.00000,31.60000,7.28226
-3.73368,491.66687,0.83333,-1.95314,-81248703.63280,79547.67000,68.34914,983.33374,260.70112,270.70112,72.80343,10.00000,31.70000,7.35464
-5.41038,487.15771,0.83333,-1.00013,-81172894.80040,75808.83240,71.36205,974.31541,266.57762,276.57762,74.13938,10.00000,31.80000,7.35438
-23.10207,482.32019,0.83333,-1.73493,-81238904.86840,-66010.06800,163.41398,964.64037,655.68149,665.68149,148.48639,10.00000,31.90000,7.34115
-0.50141,477.14384,0.83333,-0.20028,-81655549.58680,-416644.71840,270.32499,954.28768,1624.49028,1634.49028,277.96958,10.00000,32.00000,7.31267
-21.01181,471.61738,0.83333,-0.28340,-81499220.95120,156328.63560,22.31683,943.23476,27.37117,37.37117,9.49555,10.00000,32.10000,7.35720
